Participant_ID,Male_1,Trial_Number,Money_Transfered,RT_Investment,RT_Evaluation,RT_Feedback,Eval,Fair,Happy,Amount_Returned,Payback_Shuffle,Order_Shuffle,Final_money_subj,Final_money_trustee,Eval_self,RT_eval_self,Eval_other,RT_eval_other,group
27,0,72,7,1.9648166,9.6997891,4.6386506,5,1,0,12,58,3,14,9,0,0,0,0,case
27,0,73,5,0.3585091,17.8589288,4.3310713,5,1,0,8,56,3,12,7,0,0,0,0,case
27,0,74,5,0.5133239,4.9419314,3.7784947,1,1,0,4,28,3,8,11,0,0,0,0,case
27,0,75,1,2.632291,3.5790954,4.8586878,9,1,0,2,65,3,10,1,0,0,0,0,case
27,0,76,9,3.2460593,8.7109082,4.6895847,7,1,0,17,63,3,17,10,0,0,0,0,case
27,0,77,7,0.6494206,6.2434257,5.4443517,3,1,0,11,54,3,13,10,0,0,0,0,case
27,0,78,3,1.0949151,10.0445167,7.561606,9,1,0,2,21,3,8,7,0,0,0,0,case
27,0,79,9,3.0659328,10.3135495,5.4804517,5,1,0,11,41,3,11,16,0,0,0,0,case
27,0,80,5,1.0545674,10.6746842,4.2163338,7,1,0,9,60,3,13,6,0,0,0,0,case
27,0,81,7,0.9306672,24.4661611,3.4855853,1,1,0,8,36,3,10,13,0,0,0,0,case
27,0,82,1,2.174291,5.5162008,3.5055023,7,1,0,1,23,3,9,2,0,0,0,0,case
27,0,83,7,0.7083214,15.2961414,3.4370994,1,1,0,9,45,3,11,12,0,0,0,0,case
27,0,84,1,3.2019451,7.7620088,4.972961,7,1,0,1,25,3,9,2,9,2.5934231,9,5.9639918,case
28,1,1,5,37.8166666,34.7562668,48.7085748,5,1,1,5,32,1,9,10,0,0,0,0,case
28,1,2,6,22.9619975,16.3236058,64.6614205,5,1,1,5,25,1,8,13,0,0,0,0,case
28,1,3,4,22.558501,9.8044412,22.0214025,8,1,1,6,54,1,11,6,0,0,0,0,case
28,1,4,7,29.3946679,32.024426,11.9272995,9,1,1,9,43,1,11,12,0,0,0,0,case
28,1,5,8,49.4931365,47.7720463,23.2732831,5,1,1,8,34,1,9,16,0,0,0,0,case
28,1,6,9,21.5266573,3.8467879,14.2680484,9,1,1,15,56,1,15,12,0,0,0,0,case
28,1,7,4,21.0938208,2.4316484,12.5581948,9,1,1,6,49,1,11,6,0,0,0,0,case
28,1,8,3,12.212527,14.8902731,3.6646831,4,1,1,3,36,1,9,6,0,0,0,0,case
28,1,9,9,47.4278495,9.3213391,13.27304,7,1,1,8,30,1,8,19,0,0,0,0,case
28,1,10,9,23.5323738,4.5450029,15.3341835,9,1,1,18,65,1,18,9,0,0,0,0,case
28,1,11,9,6.9688378,9.6947693,14.34482,9,1,1,16,60,1,16,11,0,0,0,0,case
28,1,12,9,22.1903601,15.5299041,33.014907,9,1,1,14,52,1,14,13,0,0,0,0,case
28,1,13,8,18.1938002,69.2024865,9.3861058,6,1,1,5,21,1,6,19,0,0,0,0,case
28,1,14,9,16.509529,25.8766543,7.6798905,7,1,1,6,23,1,6,21,0,0,0,0,case
28,1,15,9,6.8180798,10.2614854,8.8094432,5,1,1,8,28,1,8,19,0,0,0,0,case
28,1,16,8,97.4219288,7.451977,5.3423954,6,1,1,14,58,1,15,10,0,0,0,0,case
28,1,17,9,4.194271,4.2712098,12.0841881,9,1,1,13,47,1,13,14,0,0,0,0,case
28,1,18,9,4.2533652,34.1683095,3.174264,9,1,1,11,39,1,11,16,0,0,0,0,case
28,1,19,9,15.8222397,1.8683693,4.5627831,9,1,1,17,63,1,17,10,0,0,0,0,case
28,1,20,9,2.9621579,3.5435228,2.0248855,8,1,1,11,41,1,11,16,0,0,0,0,case
28,1,21,9,1.4844084,2.0095561,13.1025006,9,1,1,12,45,1,12,15,8,9.4435991,8,16.1415391,case
28,1,22,9,16.5248553,3.1735796,8.0483878,7,0,0,6,22,2,6,21,0,0,0,0,case
28,1,23,9,1.9862417,1.3363856,2.9547436,9,0,0,11,39,2,11,16,0,0,0,0,case
28,1,24,9,3.6251179,46.4183287,12.6369805,5,0,0,0,0,2,0,27,0,0,0,0,case
28,1,25,8,13.4198248,7.8220558,5.076734,6,0,0,6,26,2,7,18,0,0,0,0,case
28,1,26,9,3.0697971,4.213816,5.6151989,9,0,0,8,28,2,8,19,0,0,0,0,case
28,1,27,9,21.539857,24.980362,8.42266,4,0,0,5,18,2,5,22,0,0,0,0,case
28,1,28,5,4.5169462,27.6615573,5.0848401,6,0,0,4,24,2,8,11,0,0,0,0,case
28,1,29,9,3.5248429,6.678295,4.4345526,9,0,0,9,35,2,9,18,0,0,0,0,case
28,1,30,9,5.6039606,14.7915978,2.2202003,9,0,0,12,44,2,12,15,0,0,0,0,case
28,1,31,9,17.2973618,8.9596643,8.3704487,4,0,0,4,13,2,4,23,0,0,0,0,case
28,1,32,9,6.0995292,23.3788113,22.2321532,8,0,0,11,42,2,11,16,0,0,0,0,case
28,1,33,8,4.880925,12.2848761,5.4780023,3,0,0,4,15,2,5,20,0,0,0,0,case
28,1,34,7,5.6291849,9.8681965,8.0594646,1,0,0,1,7,2,3,20,0,0,0,0,case
28,1,35,9,3.2276395,11.8554775,3.2631938,8,0,0,9,33,2,9,18,0,0,0,0,case
28,1,36,9,5.7970791,16.3841753,3.3956097,5,0,0,5,20,2,5,22,0,0,0,0,case
28,1,37,9,2.6089166,17.477031,8.1682216,4,0,0,3,11,2,3,24,0,0,0,0,case
28,1,38,9,10.1153495,19.6131488,14.9264306,1,0,0,2,9,2,2,25,0,0,0,0,case
28,1,39,8,20.9377489,5.0907241,5.3777235,6,0,0,7,31,2,8,17,0,0,0,0,case
28,1,40,9,19.7286611,3.3891554,4.6176529,1,0,0,1,2,2,1,26,0,0,0,0,case
28,1,41,6,6.025905,9.5611699,9.1156698,3,0,0,1,4,2,4,17,0,0,0,0,case
28,1,42,6,51.0323114,10.8739918,3.5110428,8,0,0,7,37,2,10,11,7,18.6646239,5,34.0975955,case
28,1,43,9,12.0448799,2.7778066,2.5743538,9,1,0,13,47,3,13,14,0,0,0,0,case
28,1,44,9,1.8666503,5.0026189,1.5064745,8,1,0,12,45,3,12,15,0,0,0,0,case
28,1,45,8,1.9528103,3.6379332,3.576225,7,1,0,6,25,3,7,18,0,0,0,0,case
28,1,46,6,6.5041754,2.9365679,3.8402639,9,1,0,10,58,3,13,8,0,0,0,0,case
28,1,47,5,2.738464,0.8818263,3.1006991,9,1,0,9,63,3,13,6,0,0,0,0,case
28,1,48,5,7.0410514,2.9890598,1.6107933,8,1,0,6,39,3,10,9,0,0,0,0,case
28,1,49,3,1.6980797,3.319618,2.2256658,9,1,0,5,54,3,11,4,0,0,0,0,case
28,1,50,2,4.0744008,2.2420048,4.1303204,9,1,0,2,30,3,9,4,0,0,0,0,case
28,1,51,1,4.4715807,9.8479052,3.1572306,9,1,0,1,28,3,9,2,0,0,0,0,case
28,1,52,9,6.1827447,0.6556255,2.668145,9,1,0,13,49,3,13,14,0,0,0,0,case
28,1,53,1,5.5731326,1.3037637,3.1083681,9,1,0,2,65,3,10,1,0,0,0,0,case
28,1,54,2,2.0457675,0.9510679,2.8684462,9,1,0,3,56,3,10,3,0,0,0,0,case
28,1,55,3,10.6316906,12.0862984,3.5762411,8,1,0,3,32,3,9,6,0,0,0,0,case
28,1,56,4,3.7406411,2.6301008,3.7755665,9,1,0,5,43,3,10,7,0,0,0,0,case
28,1,57,6,2.8824409,3.2384726,3.832754,9,1,0,7,41,3,10,11,0,0,0,0,case
28,1,58,6,6.5712421,3.8978352,2.075047,9,1,0,6,34,3,9,12,0,0,0,0,case
28,1,59,7,5.3615569,14.9272162,4.1836911,9,1,0,13,60,3,15,8,0,0,0,0,case
28,1,60,8,4.0938646,1.8588509,11.2912425,9,1,0,9,36,3,10,15,0,0,0,0,case
28,1,61,9,9.693449,51.6487411,18.214862,8,1,0,6,21,3,6,21,0,0,0,0,case
28,1,62,9,5.1089059,9.5719907,6.9644813,6,1,0,6,23,3,6,21,0,0,0,0,case
28,1,63,8,3.7055538,11.8857296,4.0991363,9,1,0,12,52,3,13,12,9,6.1927074,9,26.2932992,case
28,1,64,9,10.4658758,6.7388344,10.9761628,5,0,1,2,9,4,2,25,0,0,0,0,case
28,1,65,9,2.8746393,2.6155824,6.8596125,4,0,1,3,11,4,3,24,0,0,0,0,case
28,1,66,9,6.9597209,0.966293,10.3757694,9,0,1,8,28,4,8,19,0,0,0,0,case
28,1,67,9,4.7144357,4.1982635,3.0333535,5,0,1,6,22,4,6,21,0,0,0,0,case
28,1,68,9,3.5157748,4.4675013,1.9664775,8,0,1,8,31,4,8,19,0,0,0,0,case
28,1,69,9,1.6249779,4.1185325,5.2608045,5,0,1,5,18,4,5,22,0,0,0,0,case
28,1,70,9,5.0687304,19.3653041,7.1661643,3,0,1,4,13,4,4,23,0,0,0,0,case
28,1,71,9,1.7098108,16.3469213,2.4035481,7,0,1,7,26,4,7,20,0,0,0,0,case
28,1,72,8,3.0418825,5.3152371,6.7436949,9,0,1,9,37,4,10,15,0,0,0,0,case
28,1,73,9,3.9779882,2.9798301,4.1002321,8,0,1,9,35,4,9,18,0,0,0,0,case
28,1,74,9,8.0370367,32.5323861,11.3969189,4,0,1,2,7,4,2,25,0,0,0,0,case
28,1,75,7,7.001657,13.2272098,5.0097156,9,0,1,9,44,4,11,12,0,0,0,0,case
28,1,76,9,4.9213184,2.116012,2.8182949,9,0,1,11,42,4,11,16,0,0,0,0,case
28,1,77,9,1.2792135,2.1450347,1.5071837,9,0,1,9,33,4,9,18,0,0,0,0,case
28,1,78,9,3.6971364,10.138604,5.8098191,1,0,1,0,0,4,0,27,0,0,0,0,case
28,1,79,8,3.159264,48.1964991,2.2881047,6,0,1,5,20,4,6,19,0,0,0,0,case
28,1,80,9,1.4651504,5.6993165,3.278749,9,0,1,11,39,4,11,16,0,0,0,0,case
28,1,81,8,6.38858,9.3515217,4.7510859,6,0,1,4,15,4,5,20,0,0,0,0,case
28,1,82,9,5.7277546,3.6802624,3.5298683,1,0,1,1,2,4,1,26,0,0,0,0,case
28,1,83,9,2.3078791,30.4050425,2.3793614,6,0,1,6,24,4,6,21,0,0,0,0,case
28,1,84,9,6.3447609,9.7008525,3.9009375,1,0,1,1,4,4,1,26,7,7.2567859,3,33.0071246,case
29,1,1,4,43.7556165,29.3409287,5.1399066,2,0,0,1,11,2,6,11,0,0,0,0,case
29,1,2,2,7.6302092,16.0926001,27.2759844,1,0,0,0,4,2,7,6,0,0,0,0,case
29,1,3,5,3.8290183,18.8918911,13.4283998,3,0,0,5,33,2,9,10,0,0,0,0,case
29,1,4,4,11.4664567,7.9034719,5.478031,2,0,0,3,22,2,8,9,0,0,0,0,case
29,1,5,2,4.0589743,6.4142127,3.6723988,1,0,0,1,13,2,8,5,0,0,0,0,case
29,1,6,3,5.5960309,8.1125705,11.9375272,5,0,0,3,35,2,9,6,0,0,0,0,case
29,1,7,5,6.2630456,5.3828114,6.8019071,5,0,0,4,28,2,8,11,0,0,0,0,case
29,1,8,5,8.3053191,7.8702784,3.7048717,5,0,0,2,15,2,6,13,0,0,0,0,case
29,1,9,4,5.6116375,9.6742831,23.6191133,5,0,0,1,9,2,6,11,0,0,0,0,case
29,1,10,3,5.1210907,11.1535267,6.1861627,6,0,0,4,44,2,10,5,0,0,0,0,case
29,1,11,6,5.1786324,8.8917198,13.5347786,6,0,0,7,39,2,10,11,0,0,0,0,case
29,1,12,6,12.3973265,13.0533835,3.2198205,7,0,0,6,31,2,9,12,0,0,0,0,case
29,1,13,5,6.8905835,9.7281242,5.2692759,5,0,0,0,0,2,4,15,0,0,0,0,case
29,1,14,7,2.9232784,22.3811292,5.4789524,2,0,0,0,2,2,2,21,0,0,0,0,case
29,1,15,7,3.9854148,6.6579849,4.2049092,1,0,0,1,7,2,3,20,0,0,0,0,case
29,1,16,6,6.8584768,6.3813736,5.3009634,7,0,0,7,37,2,10,11,0,0,0,0,case
29,1,17,8,3.5281168,8.6320079,2.9277429,7,0,0,6,26,2,7,18,0,0,0,0,case
29,1,18,9,4.0760577,9.0651919,4.3795813,7,0,0,5,18,2,5,22,0,0,0,0,case
29,1,19,7,18.1691076,4.0567415,7.9136229,8,0,0,9,42,2,11,12,0,0,0,0,case
29,1,20,8,5.0451988,5.1413037,3.8739884,8,0,0,5,20,2,6,19,0,0,0,0,case
29,1,21,8,5.4981654,2.7352896,4.8821963,7,0,0,6,24,2,7,18,6,16.5615938,7,25.9025468,case
29,1,22,8,8.2213242,4.9469558,4.8673938,9,1,1,10,43,1,11,14,0,0,0,0,case
29,1,23,9,3.5930816,2.5202147,3.7345971,9,1,1,16,60,1,16,11,0,0,0,0,case
29,1,24,8,3.3729717,3.4139276,3.4977238,8,1,1,5,21,1,6,19,0,0,0,0,case
29,1,25,7,8.0969394,2.1772666,3.8622153,9,1,1,10,47,1,12,11,0,0,0,0,case
29,1,26,8,12.4314475,2.6969127,6.2123173,6,1,1,12,49,1,13,12,0,0,0,0,case
29,1,27,6,4.5548091,0.6256621,3.8710234,8,1,1,7,39,1,10,11,0,0,0,0,case
29,1,28,8,6.6257534,6.3852988,4.3526756,7,1,1,11,45,1,12,13,0,0,0,0,case
29,1,29,6,5.878506,3.3378242,5.1705746,8,1,1,10,56,1,13,8,0,0,0,0,case
29,1,30,7,2.90517,14.0912411,16.7199623,9,1,1,14,65,1,16,7,0,0,0,0,case
29,1,31,8,3.3604488,0.8724157,4.9110347,7,1,1,8,34,1,9,16,0,0,0,0,case
29,1,32,9,3.0379943,0.5776997,3.5905199,9,1,1,17,63,1,17,10,0,0,0,0,case
29,1,33,9,4.9673022,1.4815434,2.5581006,8,1,1,10,36,1,10,17,0,0,0,0,case
29,1,34,8,4.7637201,0.5818445,3.6311781,8,1,1,7,28,1,8,17,0,0,0,0,case
29,1,35,9,3.887477,0.7570058,2.740024,9,1,1,15,54,1,15,12,0,0,0,0,case
29,1,36,9,7.9093371,7.7836201,2.0945668,7,1,1,11,41,1,11,16,0,0,0,0,case
29,1,37,8,3.4425641,9.6271136,5.5530089,8,1,1,8,32,1,9,16,0,0,0,0,case
29,1,38,7,4.0777341,2.563103,4.1559088,6,1,1,6,30,1,8,15,0,0,0,0,case
29,1,39,6,1.5224133,13.7818065,4.4692408,7,1,1,9,52,1,12,9,0,0,0,0,case
29,1,40,8,3.3087079,6.3509889,2.9832892,7,1,1,6,23,1,7,18,0,0,0,0,case
29,1,41,8,2.3552022,1.089665,2.2944658,7,1,1,6,25,1,7,18,0,0,0,0,case
29,1,42,8,2.6297819,0.4793789,5.4286517,9,1,1,14,58,1,15,10,8,4.5070276,8,54.8716561,case
29,1,43,7,39.3604804,4.7282315,3.4953442,7,0,1,5,26,4,7,16,0,0,0,0,case
29,1,44,6,2.7897292,6.5836682,2.71116,8,0,1,4,24,4,7,14,0,0,0,0,case
29,1,45,6,3.9202139,0.8393136,3.5671837,5,0,1,1,4,4,4,17,0,0,0,0,case
29,1,46,5,2.8419297,5.0926565,29.6870645,7,0,1,6,37,4,10,9,0,0,0,0,case
29,1,47,6,2.4502385,19.8119637,9.0264013,8,0,1,8,42,4,11,10,0,0,0,0,case
29,1,48,8,5.3541707,3.2652452,4.1821653,6,0,1,4,18,4,5,20,0,0,0,0,case
29,1,49,7,6.6091928,0.5271079,5.0145187,7,0,1,7,33,4,9,14,0,0,0,0,case
29,1,50,8,4.4247011,0.4795078,7.9049643,6,0,1,2,9,4,3,22,0,0,0,0,case
29,1,51,8,4.7974141,1.2065992,5.0984719,5,0,1,2,7,4,3,22,0,0,0,0,case
29,1,52,4,6.6999666,1.1929336,2.5916733,3,0,1,3,28,4,8,9,0,0,0,0,case
29,1,53,2,6.2761885,20.6334042,3.5030796,5,0,1,3,44,4,10,3,0,0,0,0,case
29,1,54,6,66.1179967,1.4640636,6.9886631,8,0,1,6,35,4,9,12,0,0,0,0,case
29,1,55,7,4.2309406,0.7956405,6.9003049,2,0,1,2,11,4,4,19,0,0,0,0,case
29,1,56,3,6.3567066,0.9294049,2.6973683,3,0,1,2,22,4,8,7,0,0,0,0,case
29,1,57,4,3.7181106,3.172706,2.0326623,1,0,1,2,20,4,7,10,0,0,0,0,case
29,1,58,7,3.1117932,2.4428717,3.8763723,4,0,1,3,13,4,5,18,0,0,0,0,case
29,1,59,2,3.739881,1.3735931,5.5882352,7,0,1,2,39,4,9,4,0,0,0,0,case
29,1,60,8,6.23002,1.3225752,2.5268315,5,0,1,4,15,4,5,20,0,0,0,0,case
29,1,61,5,5.1114517,1.1709973,7.2429858,1,0,1,0,0,4,4,15,0,0,0,0,case
29,1,62,6,4.3422456,0.6728229,8.9385036,1,0,1,0,2,4,3,18,0,0,0,0,case
29,1,63,2,5.1223549,1.0286832,4.2348987,3,0,1,2,31,4,9,4,5,16.3665931,4,9.0989537,case
29,1,64,8,66.9278263,0.6170984,3.0469025,7,1,0,7,30,3,8,17,0,0,0,0,case
29,1,65,8,10.0478738,0.7781989,2.0003578,9,1,0,8,32,3,9,16,0,0,0,0,case
29,1,66,9,2.1613274,0.5317943,2.9742226,9,1,0,13,49,3,13,14,0,0,0,0,case
29,1,67,8,4.5864039,1.167016,2.1214568,9,1,0,10,43,3,11,14,0,0,0,0,case
29,1,68,7,1.9670294,0.8610042,1.9485944,9,1,0,11,52,3,13,10,0,0,0,0,case
29,1,69,9,4.2425956,2.4414793,1.8262381,9,1,0,11,39,3,11,16,0,0,0,0,case
29,1,70,6,3.3325023,7.4111108,2.8615295,5,1,0,6,34,3,9,12,0,0,0,0,case
29,1,71,7,3.2027881,0.6974621,2.4997971,9,1,0,10,47,3,12,11,0,0,0,0,case
29,1,72,9,8.2448592,0.9733965,7.0696621,9,1,0,16,58,3,16,11,0,0,0,0,case
29,1,73,9,2.5790703,1.5888411,4.3027457,9,1,0,15,56,3,15,12,0,0,0,0,case
29,1,74,8,3.7229332,0.7095362,7.5569621,6,1,0,7,28,3,8,17,0,0,0,0,case
29,1,75,9,3.3303587,0.9886846,4.1003243,9,1,0,18,65,3,18,9,0,0,0,0,case
29,1,76,5,5.561462,8.9996014,2.2530918,5,1,0,9,63,3,13,6,0,0,0,0,case
29,1,77,7,4.7115035,1.1519383,4.9299983,8,1,0,11,54,3,13,10,0,0,0,0,case
29,1,78,8,5.6008978,0.837055,2.2831262,6,1,0,5,21,3,6,19,0,0,0,0,case
29,1,79,7,2.5864038,0.6589916,1.7185217,8,1,0,9,41,3,11,12,0,0,0,0,case
29,1,80,8,4.8367988,1.199982,18.5711767,9,1,0,14,60,3,15,10,0,0,0,0,case
29,1,81,8,4.1787906,0.910163,4.3281216,7,1,0,9,36,3,10,15,0,0,0,0,case
29,1,82,6,2.2888282,12.87714,2.4862259,3,1,0,4,23,3,7,14,0,0,0,0,case
29,1,83,5,4.6404577,4.5250258,3.4237366,5,1,0,7,45,3,11,8,0,0,0,0,case
29,1,84,6,1.7988312,0.6961719,2.6845743,6,1,0,5,25,3,8,13,5,3.1642887,5,20.7707566,case
30,1,1,5,26.774931,14.7589917,29.2762155,6,1,1,5,32,1,9,10,0,0,0,0,case
30,1,2,4,7.2993215,20.3467827,10.5327459,3,1,1,3,25,1,8,9,0,0,0,0,case
30,1,3,6,18.1805028,7.476098,13.4124789,7,1,1,10,54,1,13,8,0,0,0,0,case
30,1,4,5,32.4808558,18.7493025,49.0874791,8,1,1,6,43,1,10,9,0,0,0,0,case
30,1,5,9,7.1381133,4.3731373,24.007776,5,1,1,9,34,1,9,18,0,0,0,0,case
30,1,6,6,4.0109571,20.2952804,23.5846052,8,1,1,10,56,1,13,8,0,0,0,0,case
30,1,7,6,7.0757298,9.3814097,6.4234298,7,1,1,9,49,1,12,9,0,0,0,0,case
30,1,8,9,3.7948065,0.7276479,14.2748427,5,1,1,10,36,1,10,17,0,0,0,0,case
30,1,9,7,4.6988695,4.663304,9.3630181,4,1,1,6,30,1,8,15,0,0,0,0,case
30,1,10,8,7.5169287,4.1065828,8.1156142,9,1,1,16,65,1,17,8,0,0,0,0,case
30,1,11,7,7.3531612,0.9559044,21.5947553,7,1,1,13,60,1,15,8,0,0,0,0,case
30,1,12,8,8.1722677,1.3872394,19.2084735,8,1,1,12,52,1,13,12,0,0,0,0,case
30,1,13,9,32.5710494,8.1074556,6.3340094,5,1,1,6,21,1,6,21,0,0,0,0,case
30,1,14,7,6.8717212,5.4228184,23.0718802,5,1,1,5,23,1,7,16,0,0,0,0,case
30,1,15,9,8.6332304,3.5850705,8.0805706,4,1,1,8,28,1,8,19,0,0,0,0,case
30,1,16,6,37.6570623,2.2328692,35.5875397,6,1,1,10,58,1,13,8,0,0,0,0,case
30,1,17,4,4.8977811,3.2338449,3.7002642,6,1,1,6,47,1,11,6,0,0,0,0,case
30,1,18,3,6.3037674,20.0556018,5.5710553,5,1,1,4,39,1,10,5,0,0,0,0,case
30,1,19,5,39.1699311,19.4814234,34.4042695,7,1,1,9,63,1,13,6,0,0,0,0,case
30,1,20,4,10.4581561,4.8618428,4.4428248,7,1,1,5,41,1,10,7,0,0,0,0,case
30,1,21,6,3.8699287,2.3046467,7.4404954,7,1,1,8,45,1,11,10,4,12.6745628,7,15.0006087,case
30,1,22,5,19.8252371,0.6608704,9.083633,3,0,0,3,22,2,7,12,0,0,0,0,case
30,1,23,5,2.383836,2.5682485,6.0026657,5,0,0,6,39,2,10,9,0,0,0,0,case
30,1,24,6,4.9874564,3.2455086,11.2270461,1,0,0,0,0,2,3,18,0,0,0,0,case
30,1,25,7,9.3265985,3.3036344,4.9822038,3,0,0,5,26,2,7,16,0,0,0,0,case
30,1,26,4,8.179178,3.7569653,10.2047058,4,0,0,3,28,2,8,9,0,0,0,0,case
30,1,27,5,4.3279914,2.0932488,4.3174715,3,0,0,3,18,2,7,12,0,0,0,0,case
30,1,28,5,3.9426809,0.6721986,5.517127,4,0,0,4,24,2,8,11,0,0,0,0,case
30,1,29,5,3.4390466,3.3898106,3.2131469,5,0,0,5,35,2,9,10,0,0,0,0,case
30,1,30,6,5.9435228,10.6461258,6.1026866,7,0,0,8,44,2,11,10,0,0,0,0,case
30,1,31,4,5.1439635,1.1816441,17.1167575,5,0,0,2,13,2,7,10,0,0,0,0,case
30,1,32,7,3.1608282,0.5844434,4.6872769,7,0,0,9,42,2,11,12,0,0,0,0,case
30,1,33,4,8.5958267,16.6474629,4.8652306,7,0,0,2,15,2,7,10,0,0,0,0,case
30,1,34,8,7.6940644,8.7387861,10.9296929,5,0,0,2,7,2,3,22,0,0,0,0,case
30,1,35,5,9.1733222,130.3373894,14.0752225,8,0,0,5,33,2,9,10,0,0,0,0,case
30,1,36,8,7.6616072,12.4696059,7.6664651,5,0,0,5,20,2,6,19,0,0,0,0,case
30,1,37,5,16.4184082,11.8249699,3.3141087,5,0,0,2,11,2,6,13,0,0,0,0,case
30,1,38,7,6.0533474,3.8879763,2.8740476,4,0,0,2,9,2,4,19,0,0,0,0,case
30,1,39,4,5.6434697,2.5690077,4.8345306,5,0,0,4,31,2,9,8,0,0,0,0,case
30,1,40,4,7.1937433,9.3764689,2.3268847,4,0,0,0,2,2,5,12,0,0,0,0,case
30,1,41,5,2.8582245,2.7196899,8.657839,2,0,0,1,4,2,5,14,0,0,0,0,case
30,1,42,5,2.431801,5.9088823,2.706804,3,0,0,6,37,2,10,9,6,6.2055905,4,19.6618351,case
30,1,43,5,23.3411039,19.1891984,2.0223265,7,1,0,7,47,3,11,8,0,0,0,0,case
30,1,44,6,4.6613989,0.8424036,5.6141069,7,1,0,8,45,3,11,10,0,0,0,0,case
30,1,45,5,2.551326,4.8387555,2.9940662,6,1,0,4,25,3,8,11,0,0,0,0,case
30,1,46,7,2.8405753,0.8654514,22.2853527,8,1,0,12,58,3,14,9,0,0,0,0,case
30,1,47,5,5.6173005,0.6135104,3.5743305,7,1,0,9,63,3,13,6,0,0,0,0,case
30,1,48,6,2.5170051,0.986704,2.3890383,7,1,0,7,39,3,10,11,0,0,0,0,case
30,1,49,9,2.3388179,3.093872,5.2605292,9,1,0,15,54,3,15,12,0,0,0,0,case
30,1,50,7,6.8886762,0.9080784,5.2578107,7,1,0,6,30,3,8,15,0,0,0,0,case
30,1,51,7,8.8312223,0.9399027,11.8112538,7,1,0,6,28,3,8,15,0,0,0,0,case
30,1,52,8,3.8623677,0.8430747,2.5609444,8,1,0,12,49,3,13,12,0,0,0,0,case
30,1,53,8,3.5204166,2.3560582,20.297712,8,1,0,16,65,3,17,8,0,0,0,0,case
30,1,54,7,14.4428314,0.9637721,3.0827331,7,1,0,12,56,3,14,9,0,0,0,0,case
30,1,55,9,2.9612023,5.0710171,1.8546782,7,1,0,9,32,3,9,18,0,0,0,0,case
30,1,56,4,4.6050691,3.8078022,2.5734827,7,1,0,5,43,3,10,7,0,0,0,0,case
30,1,57,9,2.7259288,1.718095,2.6712845,8,1,0,11,41,3,11,16,0,0,0,0,case
30,1,58,9,4.29802,1.3920786,10.9404884,5,1,0,9,34,3,9,18,0,0,0,0,case
30,1,59,7,3.5656576,1.5476535,4.194862,7,1,0,13,60,3,15,8,0,0,0,0,case
30,1,60,7,7.9088481,2.0278892,4.2898221,5,1,0,8,36,3,10,13,0,0,0,0,case
30,1,61,9,5.0140945,2.6826352,6.1044779,3,1,0,6,21,3,6,21,0,0,0,0,case
30,1,62,9,2.3482689,1.9675347,3.4806929,1,1,0,6,23,3,6,21,0,0,0,0,case
30,1,63,9,4.1849571,1.1321775,3.3125356,7,1,0,14,52,3,14,13,5,3.4170478,7,40.6308079,case
30,1,64,7,30.6654638,4.0417288,2.8013178,1,0,1,2,9,4,4,19,0,0,0,0,case
30,1,65,8,5.4960416,1.4910265,3.1673741,1,0,1,3,11,4,4,21,0,0,0,0,case
30,1,66,7,3.627973,5.0548942,2.1296269,3,0,1,6,28,4,8,15,0,0,0,0,case
30,1,67,7,3.55452,5.7766118,1.9200719,2,0,1,5,22,4,7,16,0,0,0,0,case
30,1,68,2,5.9615108,6.6536399,5.2961979,4,0,1,2,31,4,9,4,0,0,0,0,case
30,1,69,3,4.6561157,6.3064253,5.9515921,3,0,1,2,18,4,8,7,0,0,0,0,case
30,1,70,4,7.4236943,4.4766226,1.87104,2,0,1,2,13,4,7,10,0,0,0,0,case
30,1,71,3,3.6878922,3.6710238,3.5677981,4,0,1,2,26,4,8,7,0,0,0,0,case
30,1,72,3,4.8268203,1.5675518,4.1419886,3,0,1,3,37,4,9,6,0,0,0,0,case
30,1,73,4,6.7499082,5.6453999,5.3479812,4,0,1,4,35,4,9,8,0,0,0,0,case
30,1,74,5,6.4264706,0.7418659,5.8503053,2,0,1,1,7,4,5,14,0,0,0,0,case
30,1,75,3,20.6563421,1.1699823,5.2474649,3,0,1,4,44,4,10,5,0,0,0,0,case
30,1,76,4,3.2503153,0.9979046,4.4164076,4,0,1,5,42,4,10,7,0,0,0,0,case
30,1,77,5,12.9032019,0.717943,4.9362651,5,0,1,5,33,4,9,10,0,0,0,0,case
30,1,78,4,6.5112416,1.2166931,3.989527,1,0,1,0,0,4,5,12,0,0,0,0,case
30,1,79,3,10.174434,17.5495229,7.961988,3,0,1,2,20,4,8,7,0,0,0,0,case
30,1,80,2,6.6810864,1.4834524,8.1650036,5,0,1,2,39,4,9,4,0,0,0,0,case
30,1,81,3,4.1367392,3.6601735,3.7206468,1,0,1,1,15,4,7,8,0,0,0,0,case
30,1,82,3,7.5854645,4.8491234,2.2814493,1,0,1,0,2,4,6,9,0,0,0,0,case
30,1,83,4,3.8823301,6.3360477,4.5641078,3,0,1,3,24,4,8,9,0,0,0,0,case
30,1,84,2,8.4838076,4.8193998,2.2632993,2,0,1,0,4,4,7,6,6,6.8277715,2,8.1437451,case
31,0,1,6,2.8784225,4.9318932,2.9400595,6,0,0,6,33,2,9,12,0,0,0,0,control
